comparison_num,dependency,head_number,Plausibility,sentence_pair,Sentence,Critical_Analysis,SUBTLWF,LgSUBTLWF,PMI_crit,Cosine_crit,Attention_Strength,Lure_Analysis,Lure_SUBTLWF,Lure_LgSUBTLWF,PMI_lure,Cosine_lure,Lure_attention_strength,baseline_attn,Baseline attn is from the lure word 'girl' to 'the' (first instance)
,nsubj,4_3,Plausible,18,A scientist in the desert unearthed ancient artifacts.,scientist,12.18,2.794,-3.303275704,0.17181167,0.591,desert,27.98,3.155,-3.433587432,0.1644121,0.0066,0.2792,
,nsubj,4_3,Plausible,19,The chef in the restaurant prepared delicious meals.,chef,11.88,2.783,-1.2058025,0.21509095,0.5691,restaurant,46.53,3.376,-1.649239063,0.22187856,0.0024,0.3795,
,nsubj,4_3,Plausible,20,A man by the hive collected sweet honey.,man,"1,845.75",4.974,-3.092906952,0.11589633,0.6742,hive,0.98,1.708,-2.741079897,0.13707711,0.0128,0.2613,
,nsubj,4_3,Plausible,21,The pilot in the cockpit flew the airplane.,pilot,26.67,3.134,6.393685579,0.4850844,0.779,cockpit,3.22,2.217,3.774478436,0.4097388,0.0025,0.1984,
,nsubj,4_3,Plausible,22,A researcher in the greenhouse grew exotic plants.,researcher,0.75,1.591,-3.91446197,0.23214917,0.5012,greenhouse,2.2,2.053,-1.35319528,0.2513655,0.0151,0.3063,
,nsubj,4_3,Plausible,23,The runner on the track set a record.,runner,4.96,2.405,-3.047529757,0.25139943,0.191,track,55.75,3.454,-1.947189927,0.25681916,0.3117,0.2289,
,nsubj,4_3,Plausible,24,A researcher in the lab made a discovery.,researcher,0.75,1.591,-3.68125391,0.1038592,0.7709,lab,39.61,3.306,-3.512166619,0.0799246,0.0044,0.1103,
,nsubj,4_3,Plausible,25,The apprentice by the bench created a masterpiece.,apprentice,1.94,2,-3.413252831,0.14640959,0.7516,bench,9.67,2.694,-4.115895271,0.118453205,0.0214,0.2026,
,nsubj,4_3,Plausible,26,An assistant in the classroom instructed her students.,assistant,32.22,3.216,-0.391860954,0.29088828,0.7221,classroom,4.45,2.358,-2.598285913,0.20607577,0.005,0.2128,
,nsubj,4_3,Plausible,27,The captain at the scene extinguished the fire.,captain,208.27,4.026,-3.191832185,0.194654,0.6208,scene,74.65,3.581,-2.507702827,0.21251126,0.0085,0.2207,
,nsubj,4_3,Plausible,28,A poet in the library wrote a manuscript.,poet,9.22,2.673,1.445998579,0.37515527,0.6971,library,22.94,3.069,-1.787920415,0.25012153,0.001,0.2808,
,nsubj,4_3,Plausible,29,The singer in the restaurant sung many tunes.,singer,15.69,2.904,1.810319543,0.39252597,0.6476,restaurant,46.53,3.376,-2.481137514,0.21711038,0.003,0.288,
,nsubj,4_3,Plausible,30,The cat in the garden chased a butterfly.,cat,66.33,3.529,-0.912617937,0.20468691,0.8066,garden,26.55,3.132,-4.104391336,0.1332372,0.0024,0.1548,
,nsubj,4_3,Plausible,31,A teenager at the library read a textbook.,teenager,6.88,2.546,-3.217742085,0.23832934,0.6712,library,22.94,3.069,-0.201622188,0.34483728,0.0028,0.2788,
,nsubj,4_3,Plausible,32,The painter in the studio created a masterpiece.,painter,6.75,2.538,-3.012750268,0.21725579,0.734,studio,23.33,3.076,-3.712106586,0.1417335,0.0072,0.2355,
,nsubj,4_3,Plausible,33,A volunteer in the lab conducted an experiment.,volunteer,9.31,2.678,-0.657918863,0.2493446,0.541,lab,39.61,3.306,0.461361736,0.29364747,0.0274,0.376,
,nsubj,4_3,Plausible,34,The specialist at the hospital treated a patient.,specialist,5.18,2.423,-2.275440454,0.2518571,0.6744,hospital,124.2,3.802,1.551192045,0.346423,0.0101,0.2611,
,nsubj,4_3,Plausible,35,The boy in the park planted colorful flowers.,boy,529.82,4.432,-5.161527634,0.09638872,0.7128,park,72.12,3.566,0.620274022,0.3097068,0.0018,0.2592,
,nsubj,4_3,Plausible,36,The professor in the classroom explained a concept.,professor,69.57,3.55,-2.87078017,0.24874572,0.7438,classroom,4.45,2.358,-3.422547221,0.19001703,0.0071,0.1766,
,nsubj,4_3,Plausible,37,An astronaut on the spaceship observed distant galaxies.,astronaut,3.96,2.308,-2.324711323,0.13396552,0.7219,spaceship,3.69,2.276,-2.367236257,0.2172381,0.0204,0.1597,
,nsubj,4_3,Plausible,38,The worker in the garage fixed an engine.,worker,10.94,2.747,-3.442040682,0.1409167,0.6557,garage,27.22,3.143,-5.42987895,0.13271151,0.006,0.2728,
,nsubj,4_3,Plausible,39,The artist at the exhibit showcased some portraits.,artist,28.63,3.165,-1.344587028,0.28892016,0.5874,exhibit,7.61,2.59,2.357820094,0.4658724,0.0268,0.3286,
,nsubj,4_3,Plausible,40,An investigator at the scene asked various questions.,investigator,6.1,2.494,-3.309608698,0.15714736,0.8515,scene,74.65,3.581,-2.610715866,0.30284804,0.0007,0.101,
,nsubj,4_3,Plausible,41,The farmer in the field harvested ripe vegetables.,farmer,11.84,2.782,-0.218294568,0.2928397,0.504,field,70.2,3.554,-3.193777442,0.15231888,0.0103,0.3885,
,nsubj,4_3,Plausible,42,An actor on the stage delivered a speech.,actor,26.33,3.128,-5.756025791,0.13856907,0.8029,stage,45.57,3.366,-2.086310446,0.21724778,0.0037,0.1305,
,nsubj,4_3,Plausible,43,A journalist at the conference asked many questions.,journalist,6.1,2.494,-2.529010653,0.27293125,0.6521,conference,25.41,3.113,-1.939669073,0.24276125,0.0041,0.2545,
,nsubj,4_3,Plausible,44,The woman in the bakery made fresh coffee.,woman,434.63,4.346,-1.99479413,0.16894011,0.8167,bakery,3.51,2.255,-4.202053428,0.0942358,0.0027,0.1629,
,nsubj,4_3,Plausible,45,The bear in the river caught a trout.,bear,57.41,3.467,-2.971310258,0.13667674,0.6934,river,55.47,3.452,-2.275107741,0.15176742,0.027,0.2594,
,nsubj,4_3,Plausible,46,The group on the trail discovered a waterfall.,group,73.76,3.575,-2.541955471,0.16544706,0.7053,trail,19.2,2.991,-2.816765308,0.14381689,0.0064,0.2213,
,nsubj,4_3,Plausible,47,A coach on the field trained young athletes.,coach,47.63,3.386,-2.245041281,0.24136515,0.8734,field,70.2,3.554,-0.758929253,0.25454623,0.0022,0.0862,
,nsubj,4_3,Plausible,48,The photographer from the city attended the wedding.,photographer,9.12,2.668,-3.071966767,0.24371059,0.6166,city,169.1,3.936,-1.383771271,0.21387339,0.0006,0.3513,
,nsubj,4_3,Plausible,49,A nurse at the clinic assisted a patient.,nurse,44.98,3.361,0.321129672,0.24502243,0.7552,clinic,14,2.854,0.862417996,0.2983526,0.0041,0.0917,
,nsubj,4_3,Plausible,50,A therapist in the hospital helped a girl.,therapist,9.51,2.687,-0.993785873,0.18440726,0.8974,hospital,124.2,3.802,-2.843260467,0.20523319,0.0007,0.0655,
,nsubj,4_3,Implausible,1,A roof on the dog watched the birds.,roof,35.65,3.26,-4.402110934,0.16793664,0.6984,dog,192.84,3.993,-1.74005729,0.21021326,0.0795,0.0688,
,nsubj,4_3,Implausible,2,The kitchen in the cook made a stew.,kitchen,58.31,3.474,-2.314989954,0.12797268,0.4671,cook,45.57,3.366,-2.364489198,0.21552235,0.0875,0.3682,
,nsubj,4_3,Implausible,3,The window by the artist painted a landscape.,window,86,3.642,1.651214182,0.36638346,0.3899,artist,28.63,3.165,0.871151816,0.36655188,0.3154,0.1125,
,nsubj,4_3,Implausible,4,The lab in the scientist developed a treatment.,lab,39.61,3.306,-0.385760888,0.28945196,0.627,scientist,12.18,2.794,-1.900160432,0.26753277,0.0326,0.2201,
,nsubj,4_3,Implausible,5,A library at the student studied her notes.,library,22.94,3.069,-2.267830878,0.22321555,0.4321,student,43.04,3.342,-0.447798833,0.32931334,0.1121,0.2484,
,nsubj,4_3,Implausible,6,The fence by the boy watered the flowers.,fence,16.06,2.914,-0.544929504,0.355559,0.7647,boy,529.82,4.432,-6.475622654,0.100096405,0.0596,0.0765,
,nsubj,4_3,Implausible,7,The podium on the athlete won the championship.,podium,1.27,1.819,0.753066361,0.33391383,0.7,athlete,4.61,2.373,0.966795415,0.29978228,0.0551,0.1404,
,nsubj,4_3,Implausible,8,The office in the detective solved the mystery.,office,203.9,4.017,-5.90835619,0.06909172,0.5875,detective,61.12,3.494,-2.190897942,0.23221922,0.0325,0.2355,
,nsubj,4_3,Implausible,9,A cafe in the baker prepared bread daily.,cafe,5.06,2.413,-3.924967051,0.123524904,0.802,baker,13.69,2.845,-3.21449244,0.25020275,0.0112,0.1468,
,nsubj,4_3,Implausible,10,The classroom in the teacher inspired young minds.,classroom,4.45,2.358,-2.669791818,0.21606793,0.5902,teacher,55.73,3.454,-2.195475042,0.2817871,0.0181,0.2688,
,nsubj,4_3,Implausible,11,The station at the officer prepared for emergencies.,station,79.08,3.606,-4.44291997,0.15992594,0.4658,officer,103.24,3.721,-4.104025245,0.15947354,0.0388,0.3717,
,nsubj,4_3,Implausible,12,The study in the author wrote a novel.,study,49.04,3.398,-1.520377994,0.29398242,0.8477,author,7.94,2.608,2.251944602,0.44108704,0.0582,0.0577,
,nsubj,4_3,Implausible,13,The stage on the musician performed a concert.,stage,45.57,3.366,0.955996871,0.39203733,0.2635,musician,6.04,2.49,-0.117609911,0.34927702,0.2856,0.2026,
,nsubj,4_3,Implausible,14,A hospital in the doctor saved a life.,hospital,124.2,3.802,-1.851441562,0.1775988,0.7775,doctor,263.94,4.129,-0.400286347,0.27477685,0.0177,0.0954,
,nsubj,4_3,Implausible,15,The factory in the engineer designed innovative machinery.,factory,16.8,2.933,1.207858592,0.3399169,0.4442,engineer,11.69,2.776,0.939341635,0.3254931,0.1601,0.3085,
,nsubj,4_3,Implausible,16,A beach at the runner rescued a child.,beach,56.63,3.461,-2.177812755,0.22384448,0.2409,runner,4.96,2.405,-7.795940638,0.083547905,0.1581,0.348,
,nsubj,4_3,Implausible,17,The garage in the mechanic repaired a car.,garage,27.22,3.143,-1.261449277,0.28907737,0.6112,mechanic,5.06,2.413,-1.750827909,0.29271182,0.1389,0.1654,
,nsubj,4_3,Implausible,18,A desert in the scientist unearthed ancient artifacts.,desert,27.98,3.155,-3.433587432,0.1644121,0.47,scientist,12.18,2.794,-3.303275704,0.17181167,0.2165,0.0922,
,nsubj,4_3,Implausible,19,The restaurant in the chef prepared delicious meals.,restaurant,46.53,3.376,-1.649239063,0.22187856,0.4723,chef,11.88,2.783,-1.2058025,0.21509095,0.0894,0.3203,
,nsubj,4_3,Implausible,20,A hive by the man collected sweet honey.,hive,0.98,1.708,-2.741079897,0.13707711,0.6494,man,"1,845.75",4.974,-3.092906952,0.11589633,0.108,0.1383,
,nsubj,4_3,Implausible,21,The cockpit in the pilot flew the airplane.,cockpit,3.22,2.217,3.774478436,0.4097388,0.6451,pilot,26.67,3.134,6.393685579,0.4850844,0.0323,0.2393,
,nsubj,4_3,Implausible,22,A greenhouse in the researcher grew exotic plants.,greenhouse,2.2,2.053,-1.35319528,0.2513655,0.689,researcher,0.75,1.591,-3.91446197,0.23214917,0.0127,0.1088,
,nsubj,4_3,Implausible,23,The track on the runner set a record.,track,55.75,3.454,-1.947189927,0.25681916,0.353,runner,4.96,2.405,-3.047529757,0.25139943,0.1589,0.2531,
,nsubj,4_3,Implausible,24,A lab in the researcher made a discovery.,lab,39.61,3.306,-3.512166619,0.0799246,0.7933,researcher,0.75,1.591,-3.68125391,0.1038592,0.0173,0.0808,
,nsubj,4_3,Implausible,25,The bench by the apprentice created a masterpiece.,bench,9.67,2.694,-4.115895271,0.118453205,0.7013,apprentice,1.94,2,-3.413252831,0.14640959,0.0395,0.2257,
,nsubj,4_3,Implausible,26,A classroom in the assistant instructed her students.,classroom,4.45,2.358,-2.598285913,0.20607577,0.6418,assistant,32.22,3.216,-0.391860954,0.29088828,0.0408,0.2223,
,nsubj,4_3,Implausible,27,The scene at the captain extinguished the fire.,scene,74.65,3.581,-2.507702827,0.21251126,0.6819,captain,208.27,4.026,-3.191832185,0.194654,0.0389,0.1072,
,nsubj,4_3,Implausible,28,A library in the poet wrote a manuscript.,library,22.94,3.069,-1.787920415,0.25012153,0.5444,poet,9.22,2.673,1.445998579,0.37515527,0.0454,0.3427,
,nsubj,4_3,Implausible,29,The restaurant in the singer sung many tunes.,restaurant,46.53,3.376,-2.481137514,0.21711038,0.3856,singer,15.69,2.904,1.810319543,0.39252597,0.1076,0.2612,
,nsubj,4_3,Implausible,30,The garden in the cat chased a butterfly.,garden,26.55,3.132,-4.104391336,0.1332372,0.6913,cat,66.33,3.529,-0.912617937,0.20468691,0.0291,0.2316,
,nsubj,4_3,Implausible,31,A library at the teenager read a textbook.,library,22.94,3.069,-0.201622188,0.34483728,0.6458,teenager,6.88,2.546,-3.217742085,0.23832934,0.0099,0.2022,
,nsubj,4_3,Implausible,32,The studio in the painter created a masterpiece.,studio,23.33,3.076,-3.712106586,0.1417335,0.4306,painter,6.75,2.538,-3.012750268,0.21725579,0.1346,0.3676,
,nsubj,4_3,Implausible,33,A lab in the volunteer conducted an experiment.,lab,39.61,3.306,0.461361736,0.29364747,0.8464,volunteer,9.31,2.678,-0.657918863,0.2493446,0.04,0.0837,
,nsubj,4_3,Implausible,34,The hospital at the specialist treated a patient.,hospital,124.2,3.802,1.551192045,0.346423,0.4651,specialist,5.18,2.423,-2.275440454,0.2518571,0.1088,0.2618,
,nsubj,4_3,Implausible,35,The park in the boy planted colorful flowers.,park,72.12,3.566,0.620274022,0.3097068,0.1917,boy,529.82,4.432,-5.161527634,0.09638872,0.3316,0.3012,
,nsubj,4_3,Implausible,36,The classroom in the professor explained a concept.,classroom,4.45,2.358,-3.422547221,0.19001703,0.7299,professor,69.57,3.55,-2.87078017,0.24874572,0.0375,0.1732,
,nsubj,4_3,Implausible,37,A spaceship on the astronaut observed distant galaxies.,spaceship,3.69,2.276,-2.367236257,0.2172381,0.8055,astronaut,3.96,2.308,-2.324711323,0.13396552,0.0392,0.0749,
,nsubj,4_3,Implausible,38,The garage in the worker fixed an engine.,garage,27.22,3.143,-5.42987895,0.13271151,0.4333,worker,10.94,2.747,-3.442040682,0.1409167,0.1044,0.2999,
,nsubj,4_3,Implausible,39,The exhibit at the artist showcased some portraits.,exhibit,7.61,2.59,2.357820094,0.4658724,0.6992,artist,28.63,3.165,-1.344587028,0.28892016,0.0595,0.1588,
,nsubj,4_3,Implausible,40,A scene at the investigator asked various questions.,scene,74.65,3.581,-2.610715866,0.30284804,0.8229,investigator,6.1,2.494,-3.309608698,0.15714736,0.0342,0.0726,
,nsubj,4_3,Implausible,41,The field in the farmer harvested ripe vegetables.,field,70.2,3.554,-3.193777442,0.15231888,0.1684,farmer,11.84,2.782,-0.218294568,0.2928397,0.3137,0.2689,
,nsubj,4_3,Implausible,42,A stage on the actor delivered a speech.,stage,45.57,3.366,-2.086310446,0.21724778,0.3279,actor,26.33,3.128,-5.756025791,0.13856907,0.3121,0.1136,
,nsubj,4_3,Implausible,43,A conference at the journalist asked many questions.,conference,25.41,3.113,-1.939669073,0.24276125,0.6322,journalist,6.1,2.494,-2.529010653,0.27293125,0.0399,0.2011,
,nsubj,4_3,Implausible,44,The bakery in the woman made fresh coffee.,bakery,3.51,2.255,-4.202053428,0.0942358,0.6113,woman,434.63,4.346,-1.99479413,0.16894011,0.0553,0.2653,
,nsubj,4_3,Implausible,45,The river in the bear caught a trout.,river,55.47,3.452,-2.275107741,0.15176742,0.7042,bear,57.41,3.467,-2.971310258,0.13667674,0.0982,0.1528,
,nsubj,4_3,Implausible,46,The trail on the group discovered a waterfall.,trail,19.2,2.991,-2.816765308,0.14381689,0.8047,group,73.76,3.575,-2.541955471,0.16544706,0.0514,0.0846,
,nsubj,4_3,Implausible,47,A field on the coach trained young athletes.,field,70.2,3.554,-0.758929253,0.25454623,0.6723,coach,47.63,3.386,-2.245041281,0.24136515,0.0599,0.115,
,nsubj,4_3,Implausible,48,The city from the photographer attended the wedding.,city,169.1,3.936,-1.383771271,0.21387339,0.4004,photographer,9.12,2.668,-3.071966767,0.24371059,0.0666,0.3657,
,nsubj,4_3,Implausible,49,A clinic at the nurse assisted a patient.,clinic,14,2.854,0.862417996,0.2983526,0.0514,nurse,44.98,3.361,0.321129672,0.24502243,0.3965,0.0441,
,nsubj,4_3,Implausible,50,A hospital in the therapist helped a girl.,hospital,124.2,3.802,-2.843260467,0.20523319,0.5671,therapist,9.51,2.687,-0.993785873,0.18440726,0.0924,0.1515,
,nsubj,2_9,Plausible,1,A dog on the roof watched the birds.,dog,192.84,3.993,-1.74005729,0.21021326,0.2211,roof,35.65,3.26,-4.402110934,0.16793664,0.5932,,
,nsubj,2_9,Plausible,2,The cook in the kitchen made a stew.,cook,45.57,3.366,-2.364489198,0.21552235,0.1327,kitchen,58.31,3.474,-2.314989954,0.12797268,0.5475,,
,nsubj,2_9,Plausible,3,The artist by the window painted a landscape.,artist,28.63,3.165,0.871151816,0.36655188,0.0851,window,86,3.642,1.651214182,0.36638346,0.5409,,
,nsubj,2_9,Plausible,4,The scientist in the lab developed a treatment.,scientist,12.18,2.794,-1.900160432,0.26753277,0.2686,lab,39.61,3.306,-0.385760888,0.28945196,0.4849,,
,nsubj,2_9,Plausible,5,A student at the library studied her notes.,student,43.04,3.342,-0.447798833,0.32931334,0.1173,library,22.94,3.069,-2.267830878,0.22321555,0.5795,,
,nsubj,2_9,Plausible,6,The boy by the fence watered the flowers.,boy,529.82,4.432,-6.475622654,0.100096405,0.0894,fence,16.06,2.914,-0.544929504,0.355559,0.7026,,
,nsubj,2_9,Plausible,7,The athlete on the podium won the championship.,athlete,4.61,2.373,0.966795415,0.29978228,0.1739,podium,1.27,1.819,0.753066361,0.33391383,0.516,,
,nsubj,2_9,Plausible,8,The detective in the office solved the mystery.,detective,61.12,3.494,-2.190897942,0.23221922,0.1644,office,203.9,4.017,-5.90835619,0.06909172,0.5419,,
,nsubj,2_9,Plausible,9,A baker in the cafe prepared bread daily.,baker,13.69,2.845,-3.21449244,0.25020275,0.1564,cafe,5.06,2.413,-3.924967051,0.123524904,0.6453,,
,nsubj,2_9,Plausible,10,The teacher in the classroom inspired young minds.,teacher,55.73,3.454,-2.195475042,0.2817871,0.129,classroom,4.45,2.358,-2.669791818,0.21606793,0.5328,,
,nsubj,2_9,Plausible,11,The officer at the station prepared for emergencies.,officer,103.24,3.721,-4.104025245,0.15947354,0.238,station,79.08,3.606,-4.44291997,0.15992594,0.5294,,
,nsubj,2_9,Plausible,12,The author in the study wrote a novel.,author,7.94,2.608,2.251944602,0.44108704,0.068,study,49.04,3.398,-1.520377994,0.29398242,0.7346,,
,nsubj,2_9,Plausible,13,The musician on the stage performed a concert.,musician,6.04,2.49,-0.117609911,0.34927702,0.0951,stage,45.57,3.366,0.955996871,0.39203733,0.4575,,
,nsubj,2_9,Plausible,14,A doctor in the hospital saved a life.,doctor,263.94,4.129,-0.400286347,0.27477685,0.1752,hospital,124.2,3.802,-1.851441562,0.1775988,0.4995,,
,nsubj,2_9,Plausible,15,The engineer in the factory designed innovative machinery.,engineer,11.69,2.776,0.939341635,0.3254931,0.083,factory,16.8,2.933,1.207858592,0.3399169,0.7152,,
,nsubj,2_9,Plausible,16,A runner at the beach rescued a child.,runner,4.96,2.405,-7.795940638,0.083547905,0.1708,beach,56.63,3.461,-2.177812755,0.22384448,0.4264,,
,nsubj,2_9,Plausible,17,The mechanic in the garage repaired a car.,mechanic,5.06,2.413,-1.750827909,0.29271182,0.1132,garage,27.22,3.143,-1.261449277,0.28907737,0.5723,,
,nsubj,2_9,Plausible,18,A scientist in the desert unearthed ancient artifacts.,scientist,12.18,2.794,-3.303275704,0.17181167,0.2549,desert,27.98,3.155,-3.433587432,0.1644121,0.3812,,
,nsubj,2_9,Plausible,19,The chef in the restaurant prepared delicious meals.,chef,11.88,2.783,-1.2058025,0.21509095,0.1931,restaurant,46.53,3.376,-1.649239063,0.22187856,0.5375,,
,nsubj,2_9,Plausible,20,A man by the hive collected sweet honey.,man,"1,845.75",4.974,-3.092906952,0.11589633,0.1484,hive,0.98,1.708,-2.741079897,0.13707711,0.5259,,
,nsubj,2_9,Plausible,21,The pilot in the cockpit flew the airplane.,pilot,26.67,3.134,6.393685579,0.4850844,0.1591,cockpit,3.22,2.217,3.774478436,0.4097388,0.3794,,
,nsubj,2_9,Plausible,22,A researcher in the greenhouse grew exotic plants.,researcher,0.75,1.591,-3.91446197,0.23214917,0.2233,greenhouse,2.2,2.053,-1.35319528,0.2513655,0.4819,,
